date,open,high,low,close,volume,average,barCount
2025-07-07,155.97,156.34,154.93,155.28,-1.0,-1.0,-1
2025-07-08,154.51,156.76,154.14,155.76,-1.0,-1.0,-1
2025-07-09,155.78,156.69,155.06,156.25,-1.0,-1.0,-1
2025-07-10,156.13,159.23,155.87,157.65,-1.0,-1.0,-1
2025-07-11,157.09,157.18,155.18,156.84,-1.0,-1.0,-1
2025-07-14,156.79,157.47,155.52,156.82,-1.0,-1.0,-1
2025-07-15,156.44,157.11,154.8,155.19,-1.0,-1.0,-1
2025-07-16,160.16,166.11,159.9,164.77,-1.0,-1.0,-1
2025-07-17,163.8,164.71,162.32,163.11,-1.0,-1.0,-1
2025-07-18,163.96,165.09,163.35,163.69,-1.0,-1.0,-1
2025-07-21,163.63,164.92,162.78,164.42,-1.0,-1.0,-1
2025-07-22,164.71,168.06,164.71,167.89,-1.0,-1.0,-1
2025-07-23,168.76,169.12,166.6,169.12,-1.0,-1.0,-1
2025-07-24,168.92,169.99,168.87,169.59,-1.0,-1.0,-1
2025-07-25,169.37,169.85,167.44,168.35,-1.0,-1.0,-1
2025-07-28,167.43,167.87,165.04,166.22,-1.0,-1.0,-1
2025-07-29,166.68,168.78,166.39,168.13,-1.0,-1.0,-1
2025-07-30,167.56,168.62,166.77,167.27,-1.0,-1.0,-1
2025-07-31,165.76,167.08,164.23,164.78,-1.0,-1.0,-1
2025-08-01,165.48,167.62,164.79,167.31,-1.0,-1.0,-1
2025-08-04,166.84,171.19,166.82,171.11,-1.0,-1.0,-1
2025-08-05,170.48,171.56,169.64,170.73,-1.0,-1.0,-1
2025-08-06,169.56,172.19,169.52,170.63,-1.0,-1.0,-1
2025-08-07,171.47,171.62,169.93,171.56,-1.0,-1.0,-1
2025-08-08,170.87,173.96,170.79,173.42,-1.0,-1.0,-1
2025-08-11,173.5,174.6,173.06,174.03,-1.0,-1.0,-1
2025-08-12,174.0,174.76,171.81,172.77,-1.0,-1.0,-1
2025-08-13,172.9,174.55,172.68,174.38,-1.0,-1.0,-1
2025-08-14,174.13,175.72,172.75,174.74,-1.0,-1.0,-1
2025-08-15,175.07,177.27,175.07,176.68,-1.0,-1.0,-1
2025-08-18,176.4,177.58,176.12,176.25,-1.0,-1.0,-1
2025-08-19,175.96,178.18,175.95,177.81,-1.0,-1.0,-1
2025-08-20,178.24,180.61,178.15,178.85,-1.0,-1.0,-1
2025-08-21,178.09,180.08,178.09,179.04,-1.0,-1.0,-1
2025-08-22,179.97,181.17,177.48,179.28,-1.0,-1.0,-1
2025-08-25,179.52,180.23,178.29,178.42,-1.0,-1.0,-1
2025-08-26,176.75,177.14,175.82,176.5,-1.0,-1.0,-1
2025-08-27,176.64,177.68,176.18,176.68,-1.0,-1.0,-1
2025-08-28,176.92,176.92,174.63,175.41,-1.0,-1.0,-1
2025-08-29,175.97,177.41,175.55,177.21,-1.0,-1.0,-1
2025-09-02,176.84,179.17,176.6,178.06,-1.0,-1.0,-1
2025-09-03,177.35,178.3,176.52,177.93,-1.0,-1.0,-1
2025-09-04,177.91,178.91,177.56,178.71,-1.0,-1.0,-1
2025-09-05,177.66,179.51,176.55,178.38,-1.0,-1.0,-1
2025-09-08,177.85,179.45,176.71,178.19,-1.0,-1.0,-1
2025-09-09,178.15,178.15,176.47,176.99,-1.0,-1.0,-1
2025-09-10,176.58,176.62,174.32,175.75,-1.0,-1.0,-1
2025-09-11,175.84,178.85,175.43,178.5,-1.0,-1.0,-1
2025-09-12,177.71,178.78,176.76,178.09,-1.0,-1.0,-1
2025-09-15,177.76,178.99,176.92,177.45,-1.0,-1.0,-1
2025-09-16,177.29,177.8,175.64,176.5,-1.0,-1.0,-1
2025-09-17,176.78,178.51,176.59,177.19,-1.0,-1.0,-1
2025-09-18,176.55,177.03,173.86,174.17,-1.0,-1.0,-1
2025-09-19,174.62,177.16,173.35,176.2,-1.0,-1.0,-1
2025-09-22,176.19,176.76,174.12,174.19,-1.0,-1.0,-1
2025-09-23,174.89,176.97,174.88,176.58,-1.0,-1.0,-1
2025-09-24,176.31,176.97,175.69,176.64,-1.0,-1.0,-1
2025-09-25,177.22,178.4,175.91,177.75,-1.0,-1.0,-1
2025-09-26,178.27,179.92,177.41,179.69,-1.0,-1.0,-1
2025-09-29,179.82,181.87,179.8,181.67,-1.0,-1.0,-1
2025-09-30,181.3,185.99,181.22,185.4,-1.0,-1.0,-1
2025-10-01,186.07,186.56,183.9,186.04,-1.0,-1.0,-1
2025-10-02,184.2,186.55,183.73,186.0,-1.0,-1.0,-1
2025-10-03,187.36,189.78,186.93,188.66,-1.0,-1.0,-1
2025-10-06,188.1,189.91,187.36,188.17,-1.0,-1.0,-1
2025-10-07,184.63,189.23,183.01,188.9,-1.0,-1.0,-1
2025-10-08,188.72,190.22,188.27,189.73,-1.0,-1.0,-1
2025-10-09,189.75,192.05,189.6,191.06,-1.0,-1.0,-1
2025-10-10,192.01,192.07,189.85,190.7,-1.0,-1.0,-1
2025-10-13,189.68,191.28,189.27,190.84,-1.0,-1.0,-1
2025-10-14,192.05,194.35,185.94,190.8,-1.0,-1.0,-1
2025-10-15,190.5,193.55,189.3,191.19,-1.0,-1.0,-1
2025-10-16,191.34,193.07,190.43,192.11,-1.0,-1.0,-1
2025-10-17,191.81,193.62,191.55,193.24,-1.0,-1.0,-1
2025-10-20,193.22,194.47,192.36,193.73,-1.0,-1.0,-1
