date,open,high,low,close,volume,average,barCount
2025-05-13,72.33,72.62,71.88,72.28,-1.0,-1.0,-1
2025-05-14,72.56,73.34,72.24,72.69,-1.0,-1.0,-1
2025-05-15,72.28,72.67,71.44,71.56,-1.0,-1.0,-1
2025-05-16,71.5,72.22,71.08,72.17,-1.0,-1.0,-1
2025-05-19,70.97,72.55,70.97,72.33,-1.0,-1.0,-1
2025-05-20,71.97,72.78,71.75,72.6,-1.0,-1.0,-1
2025-05-21,72.05,73.21,71.5,71.62,-1.0,-1.0,-1
2025-05-22,71.49,71.99,71.28,71.44,-1.0,-1.0,-1
2025-05-23,69.42,70.14,69.4,69.86,-1.0,-1.0,-1
2025-05-27,70.63,72.0,70.63,71.47,-1.0,-1.0,-1
2025-05-28,71.45,72.04,71.1,71.44,-1.0,-1.0,-1
2025-05-29,72.07,72.42,70.24,70.93,-1.0,-1.0,-1
2025-05-30,70.91,71.08,69.51,70.25,-1.0,-1.0,-1
2025-06-02,69.44,70.96,69.21,70.96,-1.0,-1.0,-1
2025-06-03,70.96,71.43,69.86,71.33,-1.0,-1.0,-1
2025-06-04,71.35,73.07,71.32,72.81,-1.0,-1.0,-1
2025-06-05,72.89,73.55,72.07,72.47,-1.0,-1.0,-1
2025-06-06,73.27,73.63,72.65,73.44,-1.0,-1.0,-1
2025-06-09,73.84,73.98,72.94,73.54,-1.0,-1.0,-1
2025-06-10,73.37,75.27,73.33,74.77,-1.0,-1.0,-1
2025-06-11,75.09,75.21,73.92,74.62,-1.0,-1.0,-1
2025-06-12,74.09,75.31,74.02,74.81,-1.0,-1.0,-1
2025-06-13,73.08,74.22,70.53,70.84,-1.0,-1.0,-1
2025-06-16,71.5,72.49,71.07,72.27,-1.0,-1.0,-1
2025-06-17,71.81,72.07,70.46,70.66,-1.0,-1.0,-1
2025-06-18,70.59,71.28,67.52,68.56,-1.0,-1.0,-1
2025-06-20,68.84,70.55,68.54,70.05,-1.0,-1.0,-1
2025-06-23,71.04,72.15,70.16,72.02,-1.0,-1.0,-1
2025-06-24,73.13,73.94,72.54,73.59,-1.0,-1.0,-1
2025-06-25,74.14,74.23,72.41,73.09,-1.0,-1.0,-1
2025-06-26,73.15,73.38,71.62,73.18,-1.0,-1.0,-1
2025-06-27,73.3,73.75,72.85,73.65,-1.0,-1.0,-1
2025-06-30,73.78,74.54,73.67,74.31,-1.0,-1.0,-1
2025-07-01,73.89,75.7,73.83,75.3,-1.0,-1.0,-1
2025-07-02,75.09,76.87,75.01,76.31,-1.0,-1.0,-1
2025-07-03,76.75,77.36,76.47,76.61,-1.0,-1.0,-1
2025-07-07,76.21,76.84,75.62,76.19,-1.0,-1.0,-1
2025-07-08,76.43,76.52,74.51,75.05,-1.0,-1.0,-1
2025-07-09,75.49,75.8,74.37,74.83,-1.0,-1.0,-1
2025-07-10,74.41,76.23,74.14,75.72,-1.0,-1.0,-1
2025-07-11,75.05,75.12,70.8,71.36,-1.0,-1.0,-1
2025-07-14,71.62,74.32,71.6,73.88,-1.0,-1.0,-1
2025-07-15,73.83,73.91,72.94,72.97,-1.0,-1.0,-1
2025-07-16,73.34,73.58,71.72,72.97,-1.0,-1.0,-1
2025-07-17,72.45,74.19,72.34,73.88,-1.0,-1.0,-1
2025-07-18,74.1,74.34,73.29,74.16,-1.0,-1.0,-1
2025-07-21,74.35,76.23,74.25,74.83,-1.0,-1.0,-1
2025-07-22,74.7,76.15,74.69,76.0,-1.0,-1.0,-1
2025-07-23,77.02,77.24,75.94,76.67,-1.0,-1.0,-1
2025-07-24,77.74,78.77,77.34,77.83,-1.0,-1.0,-1
2025-07-25,77.78,78.82,77.51,77.99,-1.0,-1.0,-1
2025-07-28,78.43,79.48,77.92,78.27,-1.0,-1.0,-1
2025-07-29,71.67,73.27,70.38,71.44,-1.0,-1.0,-1
2025-07-30,72.19,72.21,69.55,69.69,-1.0,-1.0,-1
2025-07-31,69.47,70.06,68.46,68.77,-1.0,-1.0,-1
2025-08-01,68.02,68.37,66.56,67.11,-1.0,-1.0,-1
2025-08-04,67.83,68.59,67.27,68.02,-1.0,-1.0,-1
2025-08-05,68.45,68.65,67.41,67.82,-1.0,-1.0,-1
2025-08-06,68.35,69.62,68.21,69.41,-1.0,-1.0,-1
2025-08-07,70.04,70.16,67.67,68.22,-1.0,-1.0,-1
2025-08-08,68.39,68.61,67.42,67.65,-1.0,-1.0,-1
2025-08-11,67.74,68.47,66.93,67.09,-1.0,-1.0,-1
2025-08-12,67.23,68.75,67.23,67.96,-1.0,-1.0,-1
2025-08-13,68.25,70.73,68.15,70.63,-1.0,-1.0,-1
2025-08-14,69.44,69.81,68.23,69.36,-1.0,-1.0,-1
2025-08-15,69.49,70.17,69.19,69.24,-1.0,-1.0,-1
2025-08-18,69.28,69.99,69.23,69.52,-1.0,-1.0,-1
2025-08-19,69.73,70.37,68.96,69.06,-1.0,-1.0,-1
2025-08-20,68.9,69.12,67.68,68.06,-1.0,-1.0,-1
