date,open,high,low,close,volume,average,barCount
2025-09-19,241.31,246.26,240.22,245.28,-1.0,-1.0,-1
2025-09-22,248.38,256.63,248.13,256.13,-1.0,-1.0,-1
2025-09-23,255.88,257.33,253.58,254.51,-1.0,-1.0,-1
2025-09-24,255.23,255.71,251.03,252.23,-1.0,-1.0,-1
2025-09-25,253.21,257.17,251.71,256.94,-1.0,-1.0,-1
2025-09-26,254.08,257.35,253.79,255.47,-1.0,-1.0,-1
2025-09-29,254.49,254.85,253.0,254.35,-1.0,-1.0,-1
2025-09-30,254.86,255.92,253.1,254.55,-1.0,-1.0,-1
2025-10-01,255.06,258.79,254.97,255.41,-1.0,-1.0,-1
2025-10-02,256.58,258.17,254.15,257.13,-1.0,-1.0,-1
2025-10-03,254.66,259.24,253.97,258.01,-1.0,-1.0,-1
2025-10-06,258.0,259.07,255.04,256.64,-1.0,-1.0,-1
2025-10-07,256.84,257.4,255.43,256.45,-1.0,-1.0,-1
2025-10-08,256.53,258.52,256.12,258.04,-1.0,-1.0,-1
2025-10-09,257.81,258.0,253.14,254.04,-1.0,-1.0,-1
2025-10-10,255.01,256.38,244.59,245.3,-1.0,-1.0,-1
2025-10-13,249.2,249.7,245.57,247.58,-1.0,-1.0,-1
2025-10-14,246.6,248.85,244.72,247.83,-1.0,-1.0,-1
2025-10-15,249.49,251.82,247.47,249.42,-1.0,-1.0,-1
2025-10-16,248.25,249.04,245.12,247.43,-1.0,-1.0,-1
2025-10-17,248.02,253.38,247.26,252.3,-1.0,-1.0,-1
2025-10-20,255.92,264.38,255.66,262.25,-1.0,-1.0,-1
2025-10-21,261.88,265.29,261.85,262.81,-1.0,-1.0,-1
2025-10-22,262.63,262.84,255.44,258.4,-1.0,-1.0,-1
2025-10-23,259.96,260.62,258.01,259.58,-1.0,-1.0,-1
2025-10-24,261.11,264.13,259.19,262.81,-1.0,-1.0,-1
2025-10-27,264.94,269.08,264.66,268.75,-1.0,-1.0,-1
2025-10-28,269.0,269.86,268.15,269.02,-1.0,-1.0,-1
2025-10-29,269.3,271.4,267.11,269.69,-1.0,-1.0,-1
2025-10-30,271.96,274.14,268.49,271.32,-1.0,-1.0,-1
2025-10-31,276.99,277.31,269.15,270.25,-1.0,-1.0,-1
2025-11-03,270.45,270.84,266.25,269.05,-1.0,-1.0,-1
2025-11-04,268.14,271.48,267.63,270.12,-1.0,-1.0,-1
2025-11-05,268.72,271.64,266.91,270.09,-1.0,-1.0,-1
2025-11-06,268.0,273.39,267.9,269.72,-1.0,-1.0,-1
2025-11-07,269.8,272.28,266.8,268.52,-1.0,-1.0,-1
2025-11-10,269.12,273.72,267.45,269.4,-1.0,-1.0,-1
2025-11-11,269.85,275.85,269.82,275.3,-1.0,-1.0,-1
2025-11-12,274.94,275.73,271.86,273.53,-1.0,-1.0,-1
2025-11-13,274.11,276.69,272.09,273.0,-1.0,-1.0,-1
2025-11-14,270.89,275.96,269.59,272.5,-1.0,-1.0,-1
2025-11-17,268.81,270.49,265.74,267.5,-1.0,-1.0,-1
2025-11-18,269.99,270.73,265.33,267.45,-1.0,-1.0,-1
2025-11-19,265.52,272.21,265.47,268.55,-1.0,-1.0,-1
2025-11-20,270.83,275.44,265.9,266.32,-1.0,-1.0,-1
2025-11-21,265.64,273.33,265.6,271.46,-1.0,-1.0,-1
2025-11-24,271.01,276.98,270.99,275.95,-1.0,-1.0,-1
2025-11-25,275.26,280.39,275.25,276.91,-1.0,-1.0,-1
2025-11-26,276.98,279.54,276.64,277.52,-1.0,-1.0,-1
2025-11-28,277.33,279.0,275.98,278.86,-1.0,-1.0,-1
2025-12-01,278.0,283.42,276.14,283.29,-1.0,-1.0,-1
2025-12-02,283.05,287.4,282.65,286.24,-1.0,-1.0,-1
2025-12-03,286.22,288.62,283.62,284.16,-1.0,-1.0,-1
2025-12-04,284.11,284.72,278.59,280.68,-1.0,-1.0,-1
2025-12-05,280.59,281.14,278.04,278.75,-1.0,-1.0,-1
2025-12-08,278.12,279.65,276.15,277.96,-1.0,-1.0,-1
2025-12-09,278.21,280.03,276.92,277.26,-1.0,-1.0,-1
2025-12-10,277.83,279.75,276.44,278.75,-1.0,-1.0,-1
2025-12-11,279.1,279.59,273.81,278.08,-1.0,-1.0,-1
2025-12-12,277.81,279.21,276.86,278.35,-1.0,-1.0,-1
2025-12-15,280.15,280.22,272.85,274.12,-1.0,-1.0,-1
2025-12-16,273.04,275.42,271.8,274.48,-1.0,-1.0,-1
2025-12-17,275.01,276.16,271.68,271.83,-1.0,-1.0,-1
2025-12-18,273.61,273.62,266.96,272.14,-1.0,-1.0,-1
2025-12-19,272.31,274.58,269.9,273.63,-1.0,-1.0,-1
2025-12-22,272.81,273.87,270.5,270.85,-1.0,-1.0,-1
2025-12-23,270.84,272.45,269.54,272.28,-1.0,-1.0,-1
2025-12-24,272.2,275.43,272.16,273.85,-1.0,-1.0,-1
2025-12-26,274.16,275.37,272.88,273.35,-1.0,-1.0,-1
2025-12-29,272.66,274.36,272.35,273.75,-1.0,-1.0,-1
2025-12-30,272.95,274.07,272.27,273.04,-1.0,-1.0,-1
2025-12-31,273.09,273.68,271.76,271.89,-1.0,-1.0,-1
2026-01-02,272.04,277.83,269.09,270.96,-1.0,-1.0,-1
2026-01-05,270.57,271.5,266.14,267.26,-1.0,-1.0,-1
2026-01-06,267.04,267.53,262.13,262.24,-1.0,-1.0,-1
2026-01-07,263.2,263.66,259.81,260.35,-1.0,-1.0,-1
2026-01-08,257.03,259.29,255.71,259.07,-1.0,-1.0,-1
2026-01-09,258.92,260.22,256.23,259.36,-1.0,-1.0,-1
2026-01-12,259.31,261.3,256.81,260.23,-1.0,-1.0,-1
2026-01-13,258.67,261.82,258.36,261.08,-1.0,-1.0,-1
2026-01-14,259.38,261.81,256.76,260.0,-1.0,-1.0,-1
2026-01-15,260.78,261.03,257.05,258.33,-1.0,-1.0,-1
2026-01-16,258.0,258.9,254.94,255.49,-1.0,-1.0,-1
2026-01-20,252.75,254.79,243.43,246.7,-1.0,-1.0,-1
2026-01-21,248.68,251.56,245.17,247.65,-1.0,-1.0,-1
2026-01-22,249.14,250.99,248.17,248.36,-1.0,-1.0,-1
2026-01-23,247.38,249.41,244.67,247.99,-1.0,-1.0,-1
2026-01-26,251.48,256.56,249.82,255.4,-1.0,-1.0,-1
2026-01-27,259.24,261.95,258.21,258.28,-1.0,-1.0,-1
2026-01-28,257.58,258.86,254.51,256.45,-1.0,-1.0,-1
2026-01-29,257.94,259.63,254.41,258.13,-1.0,-1.0,-1
2026-01-30,255.15,261.89,252.21,259.49,-1.0,-1.0,-1
2026-02-02,259.65,270.49,259.2,269.99,-1.0,-1.0,-1
2026-02-03,269.2,271.88,267.61,269.48,-1.0,-1.0,-1
2026-02-04,272.3,278.95,272.25,276.45,-1.0,-1.0,-1
2026-02-05,278.06,279.48,273.26,275.97,-1.0,-1.0,-1
2026-02-06,277.14,280.92,276.91,278.03,-1.0,-1.0,-1
2026-02-09,277.86,278.14,271.7,274.51,-1.0,-1.0,-1
2026-02-10,274.88,275.37,272.93,273.8,-1.0,-1.0,-1
2026-02-11,274.7,280.19,274.44,275.49,-1.0,-1.0,-1
2026-02-12,275.5,275.7,260.17,261.61,-1.0,-1.0,-1
2026-02-13,262.15,262.25,255.46,255.75,-1.0,-1.0,-1
2026-02-17,258.05,266.27,255.55,263.81,-1.0,-1.0,-1
2026-02-18,263.63,266.81,262.43,264.3,-1.0,-1.0,-1
2026-02-19,262.48,264.47,260.05,260.56,-1.0,-1.0,-1
2026-02-20,258.97,264.75,258.18,264.62,-1.0,-1.0,-1
2026-02-23,263.43,269.44,263.4,266.4,-1.0,-1.0,-1
2026-02-24,267.92,274.89,267.71,272.18,-1.0,-1.0,-1
2026-02-25,271.65,274.94,271.02,274.17,-1.0,-1.0,-1
2026-02-26,274.95,276.13,270.79,273.0,-1.0,-1.0,-1
2026-02-27,272.7,272.84,262.91,264.19,-1.0,-1.0,-1
2026-03-02,262.4,266.52,260.18,264.59,-1.0,-1.0,-1
2026-03-03,263.48,265.57,260.12,263.73,-1.0,-1.0,-1
2026-03-04,264.65,266.14,261.41,262.44,-1.0,-1.0,-1
2026-03-05,260.75,261.56,257.24,260.26,-1.0,-1.0,-1
2026-03-06,258.63,258.75,254.39,257.41,-1.0,-1.0,-1
2026-03-09,255.59,261.16,253.7,259.91,-1.0,-1.0,-1
2026-03-10,257.64,262.49,256.97,260.78,-1.0,-1.0,-1
2026-03-11,261.11,262.14,259.54,260.82,-1.0,-1.0,-1
2026-03-12,258.59,258.88,254.19,255.75,-1.0,-1.0,-1
2026-03-13,255.45,256.32,249.8,250.09,-1.0,-1.0,-1
2026-03-16,252.09,253.89,249.89,252.79,-1.0,-1.0,-1
2026-03-17,252.94,255.13,252.18,254.23,-1.0,-1.0,-1
2026-03-18,252.63,254.95,249.01,249.9,-1.0,-1.0,-1
2026-03-19,249.34,251.83,247.31,248.88,-1.0,-1.0,-1
2026-03-20,247.9,249.2,246.01,248.18,-1.0,-1.0,-1
2026-03-23,253.9,254.55,250.27,251.44,-1.0,-1.0,-1
2026-03-24,250.4,254.83,249.55,251.74,-1.0,-1.0,-1
2026-03-25,254.04,254.98,251.6,252.56,-1.0,-1.0,-1
2026-03-26,251.96,257.0,250.78,252.89,-1.0,-1.0,-1
