date,open,high,low,close,volume,average,barCount
2025-10-29,267.75,275.34,267.68,274.98,-1.0,-1.0,-1
2025-10-30,291.44,291.6,280.08,281.39,-1.0,-1.0,-1
2025-10-31,282.8,285.97,277.03,281.22,-1.0,-1.0,-1
2025-11-03,282.17,285.54,279.82,283.88,-1.0,-1.0,-1
2025-11-04,276.74,281.27,276.26,277.55,-1.0,-1.0,-1
2025-11-05,278.74,286.42,277.33,284.3,-1.0,-1.0,-1
2025-11-06,285.19,288.34,281.11,284.77,-1.0,-1.0,-1
2025-11-07,283.21,283.76,275.17,278.94,-1.0,-1.0,-1
2025-11-10,284.6,290.8,282.84,290.1,-1.0,-1.0,-1
2025-11-11,287.71,291.92,287.32,291.31,-1.0,-1.0,-1
2025-11-12,291.62,292.03,283.69,286.75,-1.0,-1.0,-1
2025-11-13,282.11,282.9,277.24,278.6,-1.0,-1.0,-1
2025-11-14,271.41,278.56,270.68,276.43,-1.0,-1.0,-1
2025-11-17,285.71,293.94,283.55,285.12,-1.0,-1.0,-1
2025-11-18,288.06,288.79,278.26,284.29,-1.0,-1.0,-1
2025-11-19,287.01,303.68,286.95,292.81,-1.0,-1.0,-1
2025-11-20,304.49,306.41,288.66,289.54,-1.0,-1.0,-1
2025-11-21,296.51,303.91,293.84,299.75,-1.0,-1.0,-1
2025-11-24,311.13,319.48,309.59,318.49,-1.0,-1.0,-1
2025-11-25,326.88,328.85,317.64,323.4,-1.0,-1.0,-1
2025-11-26,320.49,324.52,316.78,320.0,-1.0,-1.0,-1
2025-11-28,323.37,326.85,316.79,320.18,-1.0,-1.0,-1
2025-12-01,317.48,319.85,313.89,315.12,-1.0,-1.0,-1
2025-12-02,316.73,318.39,313.93,315.73,-1.0,-1.0,-1
2025-12-03,315.88,321.58,314.09,319.64,-1.0,-1.0,-1
2025-12-04,322.3,322.31,314.71,317.6,-1.0,-1.0,-1
2025-12-05,319.53,323.15,319.16,321.25,-1.0,-1.0,-1
2025-12-08,320.07,320.42,311.23,313.69,-1.0,-1.0,-1
2025-12-09,312.37,317.99,311.89,317.06,-1.0,-1.0,-1
2025-12-10,315.83,321.31,314.72,320.17,-1.0,-1.0,-1
2025-12-11,320.24,321.08,308.61,312.48,-1.0,-1.0,-1
2025-12-12,313.98,314.88,305.56,309.23,-1.0,-1.0,-1
2025-12-15,311.4,311.43,304.87,308.25,-1.0,-1.0,-1
2025-12-16,304.95,310.78,302.59,306.36,-1.0,-1.0,-1
2025-12-17,307.88,308.08,296.29,296.68,-1.0,-1.0,-1
2025-12-18,301.57,303.95,299.24,302.4,-1.0,-1.0,-1
2025-12-19,301.81,307.25,300.96,307.22,-1.0,-1.0,-1
2025-12-22,309.88,310.13,305.29,309.77,-1.0,-1.0,-1
2025-12-23,309.59,314.93,309.29,314.27,-1.0,-1.0,-1
2025-12-24,314.71,314.99,311.94,314.14,-1.0,-1.0,-1
2025-12-26,314.5,315.11,312.27,313.54,-1.0,-1.0,-1
2025-12-29,311.37,314.02,310.67,313.55,-1.0,-1.0,-1
2025-12-30,312.54,316.95,312.42,313.86,-1.0,-1.0,-1
2025-12-31,312.92,314.58,311.43,312.97,-1.0,-1.0,-1
2026-01-02,316.88,322.5,310.33,315.13,-1.0,-1.0,-1
2026-01-05,317.62,319.05,314.62,316.71,-1.0,-1.0,-1
2026-01-06,316.5,320.96,311.78,314.35,-1.0,-1.0,-1
2026-01-07,314.36,326.16,314.19,321.96,-1.0,-1.0,-1
2026-01-08,328.95,330.29,321.5,325.39,-1.0,-1.0,-1
2026-01-09,327.08,330.84,325.78,328.49,-1.0,-1.0,-1
2026-01-12,326.0,334.03,325.0,331.84,-1.0,-1.0,-1
2026-01-13,334.75,340.49,333.64,335.98,-1.0,-1.0,-1
2026-01-14,334.55,336.51,330.48,335.86,-1.0,-1.0,-1
2026-01-15,337.61,337.68,330.73,332.8,-1.0,-1.0,-1
2026-01-16,334.41,334.66,327.68,329.98,-1.0,-1.0,-1
2026-01-20,320.9,327.75,320.45,322.02,-1.0,-1.0,-1
2026-01-21,320.82,332.48,319.34,328.37,-1.0,-1.0,-1
2026-01-22,334.16,335.15,328.76,330.5,-1.0,-1.0,-1
2026-01-23,332.49,333.68,327.45,327.92,-1.0,-1.0,-1
2026-01-26,327.84,335.84,327.0,333.25,-1.0,-1.0,-1
2026-01-27,335.35,337.93,333.46,334.6,-1.0,-1.0,-1
2026-01-28,336.2,337.54,331.93,336.12,-1.0,-1.0,-1
2026-01-29,340.55,342.26,326.53,338.07,-1.0,-1.0,-1
2026-01-30,334.06,339.96,332.29,338.23,-1.0,-1.0,-1
2026-02-02,336.0,344.84,335.62,343.79,-1.0,-1.0,-1
2026-02-03,347.46,348.98,337.48,339.75,-1.0,-1.0,-1
2026-02-04,343.06,343.29,328.52,333.04,-1.0,-1.0,-1
2026-02-05,312.54,332.56,306.48,331.34,-1.0,-1.0,-1
2026-02-06,327.25,330.33,319.94,322.88,-1.0,-1.0,-1
2026-02-09,321.01,327.7,317.29,324.14,-1.0,-1.0,-1
2026-02-10,320.97,321.63,314.62,318.57,-1.0,-1.0,-1
2026-02-11,318.93,321.04,309.66,310.73,-1.0,-1.0,-1
2026-02-12,312.05,316.25,307.56,309.07,-1.0,-1.0,-1
2026-02-13,307.6,308.61,303.73,305.73,-1.0,-1.0,-1
2026-02-17,300.04,304.46,296.25,302.01,-1.0,-1.0,-1
2026-02-18,301.95,305.38,301.24,303.23,-1.0,-1.0,-1
2026-02-19,301.83,305.48,300.03,302.87,-1.0,-1.0,-1
2026-02-20,304.36,316.51,303.85,315.0,-1.0,-1.0,-1
2026-02-23,319.05,319.52,309.86,311.55,-1.0,-1.0,-1
2026-02-24,310.48,312.26,305.94,310.91,-1.0,-1.0,-1
2026-02-25,311.99,313.64,309.44,313.0,-1.0,-1.0,-1
2026-02-26,312.92,312.93,302.34,307.42,-1.0,-1.0,-1
2026-02-27,304.11,312.33,303.83,311.61,-1.0,-1.0,-1
2026-03-02,303.13,308.49,301.29,306.24,-1.0,-1.0,-1
2026-03-03,298.32,303.95,296.72,303.55,-1.0,-1.0,-1
2026-03-04,302.53,305.48,300.74,303.04,-1.0,-1.0,-1
2026-03-05,302.97,303.33,297.99,300.85,-1.0,-1.0,-1
2026-03-06,296.01,300.53,295.21,298.4,-1.0,-1.0,-1
2026-03-09,294.26,306.81,294.08,306.32,-1.0,-1.0,-1
2026-03-10,306.25,309.52,305.58,307.04,-1.0,-1.0,-1
2026-03-11,306.43,311.43,305.93,308.69,-1.0,-1.0,-1
2026-03-12,306.57,308.89,301.03,303.5,-1.0,-1.0,-1
2026-03-13,307.01,307.78,300.45,302.21,-1.0,-1.0,-1
2026-03-16,304.2,306.49,303.02,305.59,-1.0,-1.0,-1
2026-03-17,305.78,311.42,305.47,310.88,-1.0,-1.0,-1
2026-03-18,309.21,312.48,306.92,307.71,-1.0,-1.0,-1
2026-03-19,304.24,308.07,302.32,307.07,-1.0,-1.0,-1
2026-03-20,305.67,305.78,298.27,300.95,-1.0,-1.0,-1
2026-03-23,302.11,305.98,300.94,302.02,-1.0,-1.0,-1
2026-03-24,299.11,299.92,290.33,290.42,-1.0,-1.0,-1
2026-03-25,293.44,296.01,289.24,290.96,-1.0,-1.0,-1
2026-03-26,287.88,288.07,278.54,280.95,-1.0,-1.0,-1
2026-03-27,277.27,279.38,273.95,274.25,-1.0,-1.0,-1
