date,open,high,low,close,volume,average,barCount
2026-01-26,240.06,240.92,237.54,238.41,-1.0,-1.0,-1
2026-01-27,239.78,244.88,238.06,244.69,-1.0,-1.0,-1
2026-01-28,246.37,247.78,241.53,242.99,-1.0,-1.0,-1
2026-01-29,242.75,242.99,236.75,241.63,-1.0,-1.0,-1
2026-01-30,239.88,243.32,237.62,239.29,-1.0,-1.0,-1
2026-02-02,238.37,245.63,238.16,242.96,-1.0,-1.0,-1
2026-02-03,244.85,246.35,235.45,238.66,-1.0,-1.0,-1
2026-02-04,238.91,238.98,231.81,232.98,-1.0,-1.0,-1
2026-02-05,224.95,226.31,220.38,222.38,-1.0,-1.0,-1
2026-02-06,202.66,211.43,200.31,210.31,-1.0,-1.0,-1
2026-02-09,208.87,212.82,203.35,208.66,-1.0,-1.0,-1
2026-02-10,208.76,212.65,206.42,206.99,-1.0,-1.0,-1
2026-02-11,208.08,208.58,202.49,204.01,-1.0,-1.0,-1
2026-02-12,203.95,203.96,197.55,199.53,-1.0,-1.0,-1
2026-02-13,198.93,201.17,197.28,198.75,-1.0,-1.0,-1
2026-02-17,198.11,201.74,196.13,201.24,-1.0,-1.0,-1
2026-02-18,202.23,206.87,201.52,204.67,-1.0,-1.0,-1
2026-02-19,204.07,205.64,202.82,204.9,-1.0,-1.0,-1
2026-02-20,204.88,211.16,203.77,210.19,-1.0,-1.0,-1
2026-02-23,208.12,208.43,203.1,205.28,-1.0,-1.0,-1
2026-02-24,205.47,210.37,203.25,208.56,-1.0,-1.0,-1
2026-02-25,210.37,211.59,208.93,210.67,-1.0,-1.0,-1
2026-02-26,210.76,211.05,205.34,207.91,-1.0,-1.0,-1
2026-02-27,206.78,210.34,205.22,210.0,-1.0,-1.0,-1
2026-03-02,204.7,209.72,203.46,208.19,-1.0,-1.0,-1
2026-03-03,203.29,209.17,202.48,208.71,-1.0,-1.0,-1
2026-03-04,210.56,217.54,210.16,216.78,-1.0,-1.0,-1
2026-03-05,215.78,220.46,215.59,218.88,-1.0,-1.0,-1
2026-03-06,215.1,217.32,212.53,213.11,-1.0,-1.0,-1
2026-03-09,210.45,213.82,207.11,213.43,-1.0,-1.0,-1
2026-03-10,214.09,215.66,212.41,214.32,-1.0,-1.0,-1
2026-03-11,215.67,216.98,211.32,212.65,-1.0,-1.0,-1
2026-03-12,210.44,211.71,208.15,209.5,-1.0,-1.0,-1
2026-03-13,209.61,210.55,206.22,207.7,-1.0,-1.0,-1
2026-03-16,208.55,212.73,207.44,211.77,-1.0,-1.0,-1
2026-03-17,212.91,215.69,212.39,215.22,-1.0,-1.0,-1
2026-03-18,213.99,215.12,208.82,209.87,-1.0,-1.0,-1
2026-03-19,207.11,209.13,206.06,208.73,-1.0,-1.0,-1
2026-03-20,207.5,207.55,204.31,205.35,-1.0,-1.0,-1
2026-03-23,209.78,212.81,209.5,210.13,-1.0,-1.0,-1
2026-03-24,207.97,209.35,206.65,207.26,-1.0,-1.0,-1
2026-03-25,211.7,213.06,209.89,211.7,-1.0,-1.0,-1
2026-03-26,210.54,212.9,207.11,207.54,-1.0,-1.0,-1
